date,latitude,longitude,o3,pm25,pm10,no2,so2,co,nh3
9/11/2020,18.999,72.9002,137.91,66.53,55.28,120.08,223.74,37.56,39.52
9/11/2020,18.9984,72.9001,81.09,33.37,34.05,118.41,218.59,4.02,30.42
9/11/2020,18.9979,72.9012,75.55,18.56,47.98,238.96,94.87,10.62,51.42
9/11/2020,19.0027,72.8941,146.94,53.06,64.68,179.46,286.89,29.32,55.27
9/11/2020,19.0037,72.894,99.67,47.21,30.26,133.81,120.42,10.63,66.96
9/11/2020,19.0071,72.8944,67.01,30.52,31.34,106.65,116.34,11.11,47.52
9/11/2020,19.0073,72.8967,56.36,42.25,40.15,86.63,107.97,8.08,9.54
9/11/2020,19.0101,72.8945,100.43,21.34,41.03,103.64,241.45,35.38,97.94
9/11/2020,19.0235,72.892,78.59,28.36,56.91,194.11,113.54,12.1,20.65
9/11/2020,19.0134,72.9023,76.91,25.87,35.34,279.83,151.29,17.69,69.03
9/11/2020,19.0223,72.8956,143.36,28.88,63.19,106.97,163.65,23.21,19.17
9/11/2020,19.0263,72.8911,93.64,29.32,39.16,197.21,222.84,16.71,60.84
9/11/2020,19.0408,72.8864,33.54,23.37,38.19,175.16,81.71,21.71,48.18
10/11/2020,19.0645,72.9075,15.2,2.86,5.93,33.99,27.99,3.54,15.86
10/11/2020,19.0671,72.8929,41.34,11.35,9.32,32.29,34.65,5.99,26.21
10/11/2020,19.0518,72.8819,97.64,49.02,76.47,193.29,179.05,30.69,28.18
10/11/2020,19.0384,72.9122,57.65,10.85,12.39,48.79,45.9,6.1,8.29
10/11/2020,19.0641,72.9238,48.89,15.02,32.68,62.72,34.2,10.27,6.77
10/11/2020,19.0683,72.9252,54.01,26.38,37.25,193.77,126.8,13.45,22.82
10/11/2020,19.0441,72.9069,34.44,9.03,22.26,27.37,23.69,4.69,11.13
10/11/2020,19.031,72.9258,34.45,11.57,18.21,39.35,46.71,5.7,9.48
10/11/2020,19.0212,72.8991,36.57,33.77,33.61,124.26,186.04,8.8,76.08
10/11/2020,19.0214,72.9271,51.9,12.34,20.43,65.19,58.96,14.59,14.15
10/11/2020,19.0025,72.8982,55.04,68.78,53.01,180.0,139.86,6.8,57.96
10/11/2020,18.9979,72.9027,116.49,42.64,57.3,196.55,184.82,13.05,19.36
10/11/2020,19.0077,72.9012,101.81,36.34,24.54,178.23,252.93,7.71,81.12
10/11/2020,19.0443,72.9363,35.17,11.6,17.16,54.64,45.81,7.15,34.62
10/11/2020,19.0421,72.9013,5.95,6.73,5.0,40.43,18.56,0.78,9.11
10/11/2020,19.0314,72.9465,21.56,5.45,6.08,20.65,19.02,2.56,13.96
10/11/2020,19.0324,72.8842,37.94,15.12,32.18,72.81,86.01,12.49,25.13
10/11/2020,18.9987,72.901,96.45,58.56,42.43,107.8,304.53,19.67,19.38
10/11/2020,18.999,72.9002,136.81,66.04,54.45,121.31,222.12,38.81,41.26
10/11/2020,18.9984,72.9001,82.51,33.9,34.3,120.2,217.71,5.47,30.6
10/11/2020,18.9979,72.9012,77.08,19.58,48.22,239.64,94.01,10.39,49.59
10/11/2020,19.0027,72.8941,145.97,51.3,65.24,180.19,287.23,29.27,57.08
10/11/2020,19.0037,72.894,97.9,46.84,30.53,135.19,119.34,8.91,68.12
10/11/2020,19.0071,72.8944,68.46,30.26,33.26,105.41,118.23,12.12,46.54
10/11/2020,19.0073,72.8967,55.76,42.0,41.5,86.45,106.55,9.96,8.98
10/11/2020,19.0101,72.8945,98.61,21.4,41.13,102.34,241.97,35.13,96.26
10/11/2020,19.0235,72.892,77.86,30.36,57.24,195.34,114.59,10.87,19.26
10/11/2020,19.0134,72.9023,77.75,26.15,36.85,279.07,151.25,17.42,69.43
10/11/2020,19.0223,72.8956,142.82,27.27,61.24,105.33,164.69,23.91,21.05
10/11/2020,19.0263,72.8911,92.84,27.36,37.4,198.53,221.93,15.09,60.85
10/11/2020,19.0408,72.8864,32.07,23.59,38.65,175.49,82.9,23.15,48.02
11/11/2020,19.0645,72.9075,15.99,4.38,6.23,33.75,29.53,3.06,14.48
11/11/2020,19.0671,72.8929,39.93,10.37,8.73,33.11,36.32,7.72,26.81
11/11/2020,19.0518,72.8819,99.02,49.09,76.43,192.37,180.06,29.91,26.78
11/11/2020,19.0384,72.9122,58.52,12.2,14.36,49.3,45.42,5.52,9.88
11/11/2020,19.0641,72.9238,48.85,14.0,34.33,62.86,35.04,9.25,6.13
11/11/2020,19.0683,72.9252,52.05,26.82,36.1,193.75,126.83,14.6,22.95
11/11/2020,19.0441,72.9069,33.93,10.02,22.74,28.86,22.77,5.23,12.38
11/11/2020,19.031,72.9258,34.3,13.17,18.05,38.63,47.3,6.6,10.71
11/11/2020,19.0212,72.8991,38.54,34.18,32.8,125.86,186.41,9.32,74.58
11/11/2020,19.0214,72.9271,51.2,11.42,22.36,67.11,58.28,12.86,13.89
11/11/2020,19.0025,72.8982,56.24,69.49,51.13,181.68,137.88,7.09,56.1
11/11/2020,18.9979,72.9027,117.37,42.06,55.74,195.11,185.22,14.34,17.87
11/11/2020,19.0077,72.9012,101.12,36.51,25.31,177.5,251.28,7.51,80.23
11/11/2020,19.0443,72.9363,35.41,10.57,17.15,53.92,45.7,7.85,34.07
11/11/2020,19.0421,72.9013,5.84,5.71,6.92,39.45,16.84,1.89,7.94
11/11/2020,19.0314,72.9465,20.57,4.35,5.34,18.7,18.8,1.66,15.56
11/11/2020,19.0324,72.8842,37.41,15.16,34.0,72.22,87.56,12.3,26.83
11/11/2020,18.9987,72.901,96.34,59.16,41.44,108.02,306.31,20.29,18.11
11/11/2020,18.999,72.9002,136.11,67.15,56.09,122.96,222.59,37.9,39.9
11/11/2020,18.9984,72.9001,82.12,33.45,34.4,121.02,219.64,4.76,32.55
11/11/2020,18.9979,72.9012,76.73,19.71,48.77,240.47,93.36,11.56,48.88
11/11/2020,19.0027,72.8941,145.21,52.45,65.99,180.74,286.08,29.95,57.02
11/11/2020,19.0037,72.894,99.6,47.54,30.88,135.08,120.46,10.2,67.62
11/11/2020,19.0071,72.8944,69.76,31.75,34.32,103.65,118.29,10.34,47.45
11/11/2020,19.0073,72.8967,56.11,41.84,42.77,87.99,108.0,11.82,8.47
11/11/2020,19.0101,72.8945,97.52,20.82,40.81,101.29,243.18,35.79,96.05
11/11/2020,19.0235,72.892,76.82,29.84,57.15,196.49,116.34,9.87,19.09
11/11/2020,19.0134,72.9023,78.68,26.07,37.65,278.65,150.99,19.17,67.45
11/11/2020,19.0223,72.8956,141.81,26.22,62.15,107.06,164.73,23.46,19.74
11/11/2020,19.0263,72.8911,94.81,28.24,36.98,199.0,223.78,16.17,60.74
11/11/2020,19.0408,72.8864,31.64,21.79,39.14,175.38,84.25,22.04,49.25
12/11/2020,19.0645,72.9075,16.9,3.25,7.54,32.3,29.5,3.83,15.02
12/11/2020,19.0671,72.8929,41.15,10.93,10.52,31.43,36.52,6.03,25.67
12/11/2020,19.0518,72.8819,98.64,48.31,76.35,191.47,178.31,30.29,26.44
12/11/2020,19.0384,72.9122,57.39,10.62,12.55,49.37,45.46,3.86,9.21
12/11/2020,19.0641,72.9238,47.38,15.04,32.45,64.73,36.83,10.87,7.88
12/11/2020,19.0683,72.9252,52.78,27.09,37.11,192.95,126.32,15.3,24.29
12/11/2020,19.0441,72.9069,33.49,8.92,22.51,28.22,24.14,6.8,11.6
12/11/2020,19.031,72.9258,34.9,11.47,17.26,38.67,46.35,7.1,11.46
12/11/2020,19.0212,72.8991,37.17,34.71,31.14,127.29,188.22,10.46,75.42
12/11/2020,19.0214,72.9271,50.52,11.14,23.09,66.01,56.53,11.91,14.14
12/11/2020,19.0025,72.8982,55.64,67.89,51.72,183.33,136.16,7.96,55.19
12/11/2020,18.9979,72.9027,115.79,40.24,57.61,193.6,184.37,15.43,17.18
12/11/2020,19.0077,72.9012,99.25,35.3,26.43,178.35,252.73,7.53,78.53
12/11/2020,19.0443,72.9363,34.77,10.3,17.51,55.19,44.95,6.95,33.61
12/11/2020,19.0421,72.9013,6.17,5.87,8.02,40.73,18.62,1.88,8.1
12/11/2020,19.0314,72.9465,21.84,5.31,6.43,17.76,16.92,1.27,16.96
12/11/2020,19.0324,72.8842,38.59,13.66,32.48,73.4,85.77,14.18,28.76
12/11/2020,18.9987,72.901,97.12,57.27,40.83,109.54,305.63,21.9,17.84
12/11/2020,18.999,72.9002,136.44,65.6,55.91,121.72,220.74,39.53,39.62
12/11/2020,18.9984,72.9001,83.79,31.75,32.44,122.4,217.65,5.49,33.9
12/11/2020,18.9979,72.9012,77.61,19.15,49.38,242.07,93.42,12.01,47.96
12/11/2020,19.0027,72.8941,146.86,54.42,66.81,178.97,287.47,29.05,57.7
12/11/2020,19.0037,72.894,97.88,45.9,29.68,135.03,121.12,10.88,67.91
12/11/2020,19.0071,72.8944,71.22,30.9,35.12,103.43,119.68,10.82,46.76
12/11/2020,19.0073,72.8967,54.98,43.57,42.98,88.84,109.21,13.42,9.27
12/11/2020,19.0101,72.8945,98.05,20.66,40.93,101.36,243.02,35.34,97.39
12/11/2020,19.0235,72.892,74.9,30.35,56.67,197.21,117.45,10.39,18.48
12/11/2020,19.0134,72.9023,80.22,25.82,36.9,277.89,150.62,17.25,66.55
12/11/2020,19.0223,72.8956,142.08,24.46,61.56,105.37,165.8,22.83,19.32
12/11/2020,19.0263,72.8911,95.09,27.37,35.43,197.35,225.68,15.31,62.5
12/11/2020,19.0408,72.8864,33.34,23.44,40.99,173.78,82.51,20.91,50.23
13/11/2020,19.0645,72.9075,17.55,3.72,9.46,31.34,31.23,3.88,16.8
13/11/2020,19.0671,72.8929,40.68,9.84,9.75,32.85,36.69,6.08,23.7
13/11/2020,19.0518,72.8819,99.09,48.08,75.68,192.91,179.27,31.12,26.52
13/11/2020,19.0384,72.9122,56.48,12.18,11.15,48.98,46.8,4.94,7.39
13/11/2020,19.0641,72.9238,48.88,16.49,33.74,63.7,35.98,10.48,8.85
13/11/2020,19.0683,72.9252,53.66,27.73,36.85,191.99,127.51,17.18,25.08
13/11/2020,19.0441,72.9069,31.66,8.52,22.41,29.06,24.34,5.87,12.45
13/11/2020,19.031,72.9258,35.08,12.62,16.73,38.27,45.7,7.44,11.96
13/11/2020,19.0212,72.8991,38.38,35.85,30.27,127.11,188.35,12.32,75.44
13/11/2020,19.0214,72.9271,50.34,11.58,21.25,66.17,54.67,11.67,13.57
13/11/2020,19.0025,72.8982,54.17,69.05,51.84,182.27,134.83,6.58,54.31
13/11/2020,18.9979,72.9027,114.68,39.31,56.97,192.58,182.74,15.38,15.45
13/11/2020,19.0077,72.9012,97.33,34.69,26.24,176.43,251.42,8.8,79.76
13/11/2020,19.0443,72.9363,33.51,11.02,16.47,54.1,45.31,6.33,34.94
13/11/2020,19.0421,72.9013,6.92,4.0,9.96,42.55,18.34,1.7,9.27
13/11/2020,19.0314,72.9465,21.82,4.73,7.49,17.51,15.18,2.8,17.38
13/11/2020,19.0324,72.8842,37.52,14.56,33.21,72.34,85.64,12.73,28.41
13/11/2020,18.9987,72.901,96.47,55.5,41.77,107.83,304.35,19.98,19.42
13/11/2020,18.999,72.9002,134.88,66.69,54.07,122.78,220.7,39.91,39.34
13/11/2020,18.9984,72.9001,82.6,30.92,33.15,123.76,217.84,4.45,35.52
13/11/2020,18.9979,72.9012,76.04,20.53,48.6,242.71,92.52,11.99,48.06
13/11/2020,19.0027,72.8941,146.42,55.37,65.83,178.34,286.87,29.98,56.83
13/11/2020,19.0037,72.894,99.19,46.98,27.82,133.18,119.59,11.02,66.6
13/11/2020,19.0071,72.8944,70.69,31.55,35.02,103.7,120.17,10.39,48.54
13/11/2020,19.0073,72.8967,55.94,44.52,41.75,87.5,107.59,11.84,8.59
13/11/2020,19.0101,72.8945,96.77,22.59,40.71,103.04,242.65,33.74,96.58
13/11/2020,19.0235,72.892,76.76,28.97,57.06,197.48,115.56,8.47,19.79
13/11/2020,19.0134,72.9023,81.73,25.21,37.02,277.59,152.16,16.34,67.43
13/11/2020,19.0223,72.8956,142.31,24.53,61.31,103.82,165.92,24.69,19.12
13/11/2020,19.0263,72.8911,94.12,27.23,35.49,198.43,226.6,15.59,62.0
13/11/2020,19.0408,72.8864,31.95,24.37,39.16,173.47,83.79,22.46,50.52
14/11/2020,19.0645,72.9075,17.65,5.21,9.14,30.82,31.64,2.45,15.37
14/11/2020,19.0671,72.8929,41.64,9.35,11.11,32.28,34.87,6.52,24.31
14/11/2020,19.0518,72.8819,99.1,48.43,76.93,192.87,178.19,31.39,24.88
14/11/2020,19.0384,72.9122,56.4,13.13,9.52,50.36,47.7,4.78,7.65
14/11/2020,19.0641,72.9238,48.09,17.76,34.06,64.91,34.4,11.29,8.92
14/11/2020,19.0683,72.9252,55.65,29.49,37.96,190.79,128.4,16.43,25.87
14/11/2020,19.0441,72.9069,32.25,10.32,22.75,30.61,25.81,7.87,10.93
14/11/2020,19.031,72.9258,35.59,11.96,17.21,37.68,45.03,7.19,10.39
14/11/2020,19.0212,72.8991,38.61,36.05,31.72,129.05,187.2,11.32,73.76
14/11/2020,19.0214,72.9271,49.24,10.98,22.47,66.34,54.18,12.54,12.1
14/11/2020,19.0025,72.8982,53.95,69.22,52.14,183.9,134.07,7.02,52.55
14/11/2020,18.9979,72.9027,113.41,41.23,55.22,194.29,183.94,16.59,13.92
14/11/2020,19.0077,72.9012,96.78,33.77,28.15,177.33,252.65,9.09,81.09
14/11/2020,19.0443,72.9363,32.99,10.23,17.06,52.49,46.2,5.57,36.9
14/11/2020,19.0421,72.9013,6.37,3.24,10.65,43.38,18.48,3.35,8.06
14/11/2020,19.0314,72.9465,21.52,5.47,5.65,17.31,13.45,3.85,17.8
14/11/2020,19.0324,72.8842,37.55,15.63,34.57,70.69,85.7,10.83,28.29
14/11/2020,18.9987,72.901,95.94,54.93,42.46,107.24,304.62,17.98,19.23
14/11/2020,18.999,72.9002,135.78,65.69,52.67,123.89,220.23,38.03,39.06
14/11/2020,18.9984,72.9001,82.3,28.98,32.14,121.83,216.89,6.06,36.22
14/11/2020,18.9979,72.9012,76.32,21.87,48.38,244.3,93.62,13.01,48.2
14/11/2020,19.0027,72.8941,145.5,53.58,67.27,177.01,288.32,30.66,56.0
14/11/2020,19.0037,72.894,99.9,47.7,29.51,132.31,117.6,10.71,67.81
14/11/2020,19.0071,72.8944,69.71,30.91,33.36,104.03,120.27,9.24,49.58
14/11/2020,19.0073,72.8967,57.14,42.64,40.11,88.36,109.0,11.1,9.21
14/11/2020,19.0101,72.8945,97.06,23.3,39.05,104.17,242.37,33.84,96.01
14/11/2020,19.0235,72.892,78.61,28.14,55.81,196.37,115.55,8.28,19.68
14/11/2020,19.0134,72.9023,82.97,23.31,37.11,276.68,153.29,14.59,67.19
14/11/2020,19.0223,72.8956,143.71,25.71,62.66,104.68,165.94,25.28,20.12
14/11/2020,19.0263,72.8911,93.55,28.52,36.67,198.13,225.18,14.71,63.11
14/11/2020,19.0408,72.8864,30.39,24.6,40.87,173.83,82.95,22.01,51.14
15/11/2020,19.0645,72.9075,16.75,5.94,7.16,30.47,30.44,2.98,17.18
15/11/2020,19.0671,72.8929,43.26,8.18,10.69,32.76,35.18,7.02,24.46
15/11/2020,19.0518,72.8819,100.11,46.47,77.09,194.72,176.78,29.48,25.53
15/11/2020,19.0384,72.9122,57.31,12.27,10.6,50.46,47.11,3.16,5.96
15/11/2020,19.0641,72.9238,48.71,19.56,34.84,64.54,36.37,10.21,9.28
15/11/2020,19.0683,72.9252,53.78,30.93,38.18,189.77,129.87,16.46,26.16
15/11/2020,19.0441,72.9069,34.15,9.21,22.02,28.8,25.65,6.98,12.56
15/11/2020,19.031,72.9258,34.1,12.71,18.15,38.3,45.47,6.01,10.77
15/11/2020,19.0212,72.8991,40.38,35.63,30.03,127.16,189.02,12.44,73.94
15/11/2020,19.0214,72.9271,47.66,9.19,21.32,67.42,54.44,13.41,13.32
15/11/2020,19.0025,72.8982,54.41,69.78,52.41,184.57,134.15,8.68,54.53
15/11/2020,18.9979,72.9027,113.37,42.83,57.11,195.97,181.94,14.86,15.22
15/11/2020,19.0077,72.9012,94.87,33.6,27.18,175.59,253.01,9.9,81.28
15/11/2020,19.0443,72.9363,34.93,11.67,15.41,51.92,47.24,3.81,35.86
15/11/2020,19.0421,72.9013,6.28,3.63,10.21,42.54,19.07,2.23,8.01
15/11/2020,19.0314,72.9465,19.98,4.78,6.0,16.35,14.58,2.94,18.44
15/11/2020,19.0324,72.8842,37.52,17.22,35.04,71.51,85.14,9.04,27.24
15/11/2020,18.9987,72.901,96.54,54.34,42.85,107.05,304.41,18.49,19.4
15/11/2020,18.999,72.9002,136.89,63.93,51.17,122.71,220.61,37.96,37.92
15/11/2020,18.9984,72.9001,81.51,28.83,32.63,122.42,216.1,6.21,35.48
15/11/2020,18.9979,72.9012,78.17,22.31,46.63,242.94,93.08,14.22,49.65
15/11/2020,19.0027,72.8941,145.04,52.21,66.35,175.02,286.37,32.17,54.63
15/11/2020,19.0037,72.894,100.04,45.98,31.42,132.17,117.93,10.69,65.85
15/11/2020,19.0071,72.8944,67.91,32.05,31.42,103.18,118.89,8.41,49.29
15/11/2020,19.0073,72.8967,55.62,42.8,39.02,89.4,107.36,12.88,10.52
15/11/2020,19.0101,72.8945,96.04,24.89,40.26,102.42,243.24,35.84,97.62
15/11/2020,19.0235,72.892,78.96,27.41,57.79,196.61,116.93,8.84,19.45
15/11/2020,19.0134,72.9023,82.15,24.56,36.91,276.75,151.54,15.03,66.86
15/11/2020,19.0223,72.8956,143.83,26.21,64.04,103.66,164.18,26.21,21.15
15/11/2020,19.0263,72.8911,95.53,29.69,34.92,197.76,224.16,16.6,63.49
15/11/2020,19.0408,72.8864,30.62,26.56,41.83,174.39,81.27,23.61,50.14
16/11/2020,19.0645,72.9075,17.38,5.01,6.1,31.21,30.98,1.6,18.51
16/11/2020,19.0671,72.8929,41.54,6.31,11.58,33.42,35.06,5.66,22.85
16/11/2020,19.0518,72.8819,98.13,45.43,76.45,196.21,175.94,29.28,24.27
16/11/2020,19.0384,72.9122,58.47,12.68,12.45,49.21,46.71,2.27,5.81
16/11/2020,19.0641,72.9238,49.6,18.09,34.28,65.22,34.88,9.95,9.37
16/11/2020,19.0683,72.9252,54.66,30.36,38.29,188.4,128.64,14.47,28.11
16/11/2020,19.0441,72.9069,34.97,7.63,20.41,29.71,25.62,5.41,12.14
16/11/2020,19.031,72.9258,34.39,11.82,18.55,37.73,45.45,5.31,12.76
16/11/2020,19.0212,72.8991,41.55,34.01,29.78,125.52,188.51,14.25,72.27
16/11/2020,19.0214,72.9271,48.37,10.08,20.06,68.21,55.69,13.85,11.99
16/11/2020,19.0025,72.8982,55.61,68.75,53.04,184.23,132.34,7.75,54.35
16/11/2020,18.9979,72.9027,115.25,44.56,58.3,196.9,183.36,13.8,15.19
16/11/2020,19.0077,72.9012,96.26,35.51,25.59,174.86,253.05,9.47,82.61
16/11/2020,19.0443,72.9363,35.25,10.84,15.89,51.3,45.95,2.19,34.14
16/11/2020,19.0421,72.9013,6.87,3.9,8.29,43.6,18.03,1.23,9.18
16/11/2020,19.0314,72.9465,19.78,5.74,4.71,14.53,12.91,1.65,18.27
16/11/2020,19.0324,72.8842,36.4,15.77,33.37,70.4,83.98,7.7,28.16
16/11/2020,18.9987,72.901,98.04,53.35,44.71,106.26,303.88,18.37,18.45
16/11/2020,18.999,72.9002,136.0,64.41,49.23,120.76,220.05,37.86,39.05
16/11/2020,18.9984,72.9001,80.66,30.48,33.98,123.22,215.17,6.6,34.09
16/11/2020,18.9979,72.9012,76.84,22.3,46.19,244.19,92.02,12.37,47.77
16/11/2020,19.0027,72.8941,145.53,53.79,66.49,174.98,284.87,31.78,55.9
16/11/2020,19.0037,72.894,100.75,45.25,31.1,132.56,118.14,12.17,67.74
16/11/2020,19.0071,72.8944,68.07,30.59,31.78,103.56,120.16,8.48,48.6
16/11/2020,19.0073,72.8967,56.73,44.79,40.89,89.6,109.12,13.39,11.35
16/11/2020,19.0101,72.8945,97.02,26.58,39.59,101.98,242.33,35.13,96.97
16/11/2020,19.0235,72.892,80.67,26.87,55.98,197.29,118.1,8.02,19.84
16/11/2020,19.0134,72.9023,83.95,23.73,35.51,278.63,153.41,13.74,66.86
16/11/2020,19.0223,72.8956,145.09,25.63,63.7,101.82,165.26,26.3,21.29
16/11/2020,19.0263,72.8911,94.28,27.98,33.37,195.94,223.39,17.07,63.56
16/11/2020,19.0408,72.8864,30.63,26.47,40.38,175.67,80.77,23.51,51.12
17/11/2020,19.0645,72.9075,18.04,4.75,4.95,29.39,32.32,2.69,16.76
17/11/2020,19.0671,72.8929,41.57,5.4,10.41,31.54,33.57,3.67,22.79
17/11/2020,19.0518,72.8819,96.67,45.92,74.87,194.83,176.43,29.86,25.79
17/11/2020,19.0384,72.9122,59.93,12.67,12.11,47.84,46.12,1.61,7.66
17/11/2020,19.0641,72.9238,49.69,16.83,33.64,65.7,33.25,11.22,9.14
17/11/2020,19.0683,72.9252,55.9,30.01,36.87,188.43,128.03,12.5,28.39
17/11/2020,19.0441,72.9069,34.23,8.89,21.87,27.99,23.69,3.64,10.84
17/11/2020,19.031,72.9258,34.81,9.91,19.73,36.49,45.1,4.98,11.07
17/11/2020,19.0212,72.8991,40.76,32.54,29.48,126.28,189.46,13.85,73.58
17/11/2020,19.0214,72.9271,47.38,11.81,21.0,68.6,57.49,12.38,11.54
17/11/2020,19.0025,72.8982,54.0,67.76,54.66,185.35,133.89,9.57,55.91
17/11/2020,18.9979,72.9027,113.52,43.91,58.74,195.41,182.88,14.26,14.01
17/11/2020,19.0077,72.9012,95.75,33.59,24.96,174.48,253.98,10.71,82.19
17/11/2020,19.0443,72.9363,35.92,10.03,16.83,51.06,45.34,1.99,32.41
17/11/2020,19.0421,72.9013,5.66,2.96,9.4,42.21,16.36,2.55,9.66
17/11/2020,19.0314,72.9465,19.64,5.03,3.9,15.01,11.24,1.77,18.86
17/11/2020,19.0324,72.8842,36.71,13.95,35.36,69.37,84.6,7.19,29.3
17/11/2020,18.9987,72.901,98.43,51.44,43.62,105.28,303.02,16.73,17.41
17/11/2020,18.999,72.9002,134.71,65.33,47.93,119.27,219.95,38.56,38.05
17/11/2020,18.9984,72.9001,79.57,30.96,34.4,121.25,215.95,7.33,35.88
17/11/2020,18.9979,72.9012,78.79,23.18,47.12,246.08,90.34,13.4,46.15
17/11/2020,19.0027,72.8941,144.01,53.38,67.34,176.84,285.02,32.03,56.45
17/11/2020,19.0037,72.894,99.67,45.8,31.3,133.04,118.28,12.74,66.58
17/11/2020,19.0071,72.8944,66.91,31.1,33.57,105.03,121.16,7.87,48.63
17/11/2020,19.0073,72.8967,56.0,45.98,41.34,88.71,108.77,12.77,11.59
17/11/2020,19.0101,72.8945,96.72,27.71,39.71,101.01,244.16,33.83,95.62
17/11/2020,19.0235,72.892,79.0,27.82,57.51,197.44,119.71,9.75,19.59
17/11/2020,19.0134,72.9023,83.1,23.66,34.1,279.84,155.0,11.76,67.74
17/11/2020,19.0223,72.8956,143.54,26.09,65.11,103.51,167.09,27.7,21.74
17/11/2020,19.0263,72.8911,92.34,27.36,33.58,194.9,224.73,16.86,63.71
17/11/2020,19.0408,72.8864,30.05,26.35,39.74,175.81,79.76,21.94,52.89
18/11/2020,19.0645,72.9075,16.89,3.19,4.79,30.39,30.59,1.75,15.97
18/11/2020,19.0671,72.8929,41.48,6.71,9.48,31.52,32.43,3.45,23.11
18/11/2020,19.0518,72.8819,98.59,46.96,73.96,193.25,176.41,28.52,27.09
18/11/2020,19.0384,72.9122,60.2,13.03,14.1,49.52,47.22,2.32,8.62
18/11/2020,19.0641,72.9238,49.29,14.88,34.43,64.65,32.84,9.91,9.53
18/11/2020,19.0683,72.9252,55.75,28.34,36.77,186.77,129.78,13.95,26.79
18/11/2020,19.0441,72.9069,33.77,10.24,20.32,27.66,22.68,3.14,9.94
18/11/2020,19.031,72.9258,32.86,8.92,18.38,35.93,44.64,5.07,11.98
18/11/2020,19.0212,72.8991,39.58,32.32,28.63,124.41,190.3,12.26,74.65
18/11/2020,19.0214,72.9271,49.15,10.57,22.86,67.51,56.84,10.4,11.46
18/11/2020,19.0025,72.8982,53.21,68.77,53.42,186.29,135.51,9.58,57.17
18/11/2020,18.9979,72.9027,114.96,45.85,57.92,196.47,181.51,12.9,14.62
18/11/2020,19.0077,72.9012,93.91,33.7,24.09,174.27,254.96,11.83,82.63
18/11/2020,19.0443,72.9363,36.36,10.64,18.25,52.63,43.55,3.27,30.49
18/11/2020,19.0421,72.9013,6.04,3.87,9.21,43.49,16.65,0.73,11.49
18/11/2020,19.0314,72.9465,17.76,5.79,5.64,15.09,11.68,2.44,18.57
18/11/2020,19.0324,72.8842,37.17,14.35,34.07,70.6,83.77,7.24,30.29
18/11/2020,18.9987,72.901,99.04,52.65,43.15,106.61,301.17,16.81,19.13
18/11/2020,18.999,72.9002,134.13,66.39,47.83,119.41,220.69,37.8,37.03
18/11/2020,18.9984,72.9001,79.25,32.89,34.36,119.72,217.45,8.76,37.32
18/11/2020,18.9979,72.9012,80.47,21.63,45.87,247.18,90.98,12.09,47.91
18/11/2020,19.0027,72.8941,142.75,54.48,67.4,178.14,284.3,31.61,56.42
18/11/2020,19.0037,72.894,99.34,46.22,33.16,134.12,117.85,14.25,67.79
18/11/2020,19.0071,72.8944,65.03,30.52,33.84,104.66,120.49,6.78,49.45
18/11/2020,19.0073,72.8967,57.35,46.94,40.63,89.23,108.96,13.54,9.99
18/11/2020,19.0101,72.8945,94.93,28.52,39.05,102.11,243.02,32.43,96.9
18/11/2020,19.0235,72.892,79.05,26.97,57.59,195.85,118.11,10.19,20.45
18/11/2020,19.0134,72.9023,82.93,22.13,35.34,281.8,154.39,10.01,68.94
18/11/2020,19.0223,72.8956,144.94,27.58,66.94,104.37,168.8,28.76,21.65
18/11/2020,19.0263,72.8911,93.81,28.99,32.08,193.02,225.48,15.26,63.18
18/11/2020,19.0408,72.8864,31.69,27.04,38.95,176.24,77.82,20.95,52.4
19/11/2020,19.0645,72.9075,18.26,4.78,5.66,29.73,30.6,3.11,14.62
19/11/2020,19.0671,72.8929,42.65,7.87,7.7,30.12,32.46,3.28,23.18
19/11/2020,19.0518,72.8819,100.35,45.58,74.96,191.51,177.42,29.98,26.57
19/11/2020,19.0384,72.9122,59.54,13.95,12.88,51.49,46.47,4.01,9.13
19/11/2020,19.0641,72.9238,48.52,12.99,32.46,62.69,33.45,10.78,8.27
19/11/2020,19.0683,72.9252,57.75,28.28,38.24,187.43,128.29,14.65,26.41
19/11/2020,19.0441,72.9069,32.83,11.07,22.02,26.41,21.08,4.48,9.63
19/11/2020,19.031,72.9258,31.56,7.38,18.26,36.69,43.91,4.92,13.61
19/11/2020,19.0212,72.8991,40.97,32.71,29.61,123.13,192.05,11.76,75.66
19/11/2020,19.0214,72.9271,48.89,10.17,22.22,65.96,55.35,10.03,9.57
19/11/2020,19.0025,72.8982,52.48,67.93,51.83,186.69,133.91,8.86,58.54
19/11/2020,18.9979,72.9027,114.84,44.38,56.81,198.22,181.14,12.54,15.48
19/11/2020,19.0077,72.9012,94.3,32.61,24.88,173.97,256.72,12.66,83.5
19/11/2020,19.0443,72.9363,34.79,8.69,18.35,53.74,42.13,5.06,29.16
19/11/2020,19.0421,72.9013,7.85,4.97,10.03,43.05,16.61,2.59,10.84
19/11/2020,19.0314,72.9465,17.71,5.76,4.6,16.56,13.64,3.2,16.66
19/11/2020,19.0324,72.8842,38.36,16.0,35.63,70.92,82.48,5.4,29.24
19/11/2020,18.9987,72.901,97.88,50.66,41.5,107.44,301.78,16.48,19.26
19/11/2020,18.999,72.9002,134.79,64.51,49.12,118.42,221.68,38.1,37.09
